title;;;authors;;;date;;;source;;;abstract;;;link;;;category
Measuring the Digital Economy and Society: A Study on the Application of the Digital Economy and Society Index in the Western Balkans;;;['Zoran Jordanoski', 'Morten Meyerhoff Nielsen'];;;October 2021;;;ICEGOV '21: Proceedings of the 14th International Conference on Theory and Practice of Electronic Governance;;;Measuring the digital socio-economic transformation is an essential part of good, appropriate, knowledge-based decision making. Multiple national and international indexes measure the various aspects of the digital transformation, such as the telecommunication infrastructure development, digital skills, eGovernment, eCommerce, eBusiness, etc. Focusing on the integration of the indicators that affect the digital economy and society, the European Union (EU) launched the Digital Economy and Society Index (DESI) in 2014 aimed to measure the progress made by the EU Member States in the progress in digital performance and competitiveness. Composed of five dimensions, DESI measures both, the impact of the digital transformation on the Digital Economy and Digital Society. As the DESI and its indicators are part of the EU Acquis Communautaire, all candidates and potential candidates for EU membership must be prepared to provide complete datasets for measuring the indicators introduced and used by the EU. Currently, all Western Balkan (WB) economies are either candidates or potential candidates for EU membership. With the digital agenda ranked high on the government agendas, this raises the questions of the level of preparedness of the WB economies in providing the complete high-quality datasets required to calculate the DESI. Specifically, how is the WB economy data methodologically aligned with the DESI and other relevant EU methodologies (e.g. Survey on ICT usage in households and by individuals, Study on Broadband Coverage in Europe, eGovernment Benchmark Study, etc.)? This paper aims to assess the readiness of each WB economy to provide the complete datasets for the DESI indicators. Key findings are that WB economies are generally ready to provide methodologically align data for the DESI indicators, especially for the indicators that use data from the national databases. Key challenges in the existing domestic methodologies are generally linked to the indicators that are extracted from the Commission ad hoc studies, especially for those where the WB economies (or some of them) are not included.;;;https://dl.acm.org/doi/10.1145/3494193.3494220;;;Databases
MultiCategory: multi-model query processing meets category theory and functional programming;;;['Valter Uotila', 'Jiaheng Lu', 'Dieter Gawlick', 'Zhen Hua Liu', 'Souripriya Das', 'Gregory Pogossiants'];;;None;;;Proceedings of the VLDB Endowment;;;The variety of data is one of the important issues in the era of Big Data. The data are naturally organized in different formats and models, including structured data, semi-structured data, and unstructured data. Prior research has envisioned an approach to abstract multi-model data with a schema category and an instance category by using category theory. In this paper, we demonstrate a system, called MultiCategory, which processes multi-model queries based on category theory and functional programming. This demo is centered around four main scenarios to show a tangible system. First, we show how to build a schema category and an instance category by loading different models of data, including relational, XML, key-value, and graph data. Second, we show a few examples of query processing by using the functional programming language Haskell. Third, we demo the flexible outputs with different models of data for the same input query. Fourth, to better understand the category theoretical structure behind the queries, we offer a variety of graphical hooks to explore and visualize queries as graphs with respect to the schema category, as well as the query processing procedure with Haskell.;;;https://dl.acm.org/doi/10.14778/3476311.3476314;;;Databases
HyperBench: A Benchmark and Tool for Hypergraphs and Empirical Findings;;;['Wolfgang Fischl', 'Georg Gottlob', 'Davide Mario Longo', 'Reinhard Pichler'];;;None;;;ACM Journal of Experimental Algorithmics;;;To cope with the intractability of answering Conjunctive Queries (CQs) and solving Constraint Satisfaction Problems (CSPs), several notions of hypergraph decompositions have been proposed—giving rise to different notions of width, noticeably, plain, generalized, and fractional hypertree width (hw, ghw, and fhw). Given the increasing interest in using such decomposition methods in practice, a publicly accessible repository of decomposition software, as well as a large set of benchmarks, and a web-accessible workbench for inserting, analyzing, and retrieving hypergraphs are called for.We address this need by providing (i) concrete implementations of hypergraph decompositions (including new practical algorithms), (ii) a new, comprehensive benchmark of hypergraphs stemming from disparate CQ and CSP collections, and (iii) HyperBench, our new web-interface for accessing the benchmark and the results of our analyses. In addition, we describe a number of actual experiments we carried out with this new infrastructure.;;;https://dl.acm.org/doi/10.1145/3440015;;;Databases
The Interaction of Ebola Virus with the Immune System Ebola and Immunity;;;['Jamie Tian'];;;May 2021;;;ICBEA '21: 4th International Conference on Biometric Engineering and Applications;;;Ebola Virus Disease is one of the deadliest diseases known with a fatality rate of 90% caused by certain species. Ebola virus belongs to the family of Filoviridae viruses. Since its discovery in 1976, multiple outbreaks were reported around the world which had a great impact on global economy and public health system. Ebola virus is made of multiple components which can be targeted by different drugs as well as antibodies, one of them is its glycoprotein on the surface of the viral particle. The virus first replicates in the spleen and lymph nodes after entering the body and interferes with the host's type I Interferon response. Systemic inflammation is another characteristic feature of the disease. The incubation period of the disease is normally 5 to 7 days, and symptoms include fever, diarrhoea, myalgia, malaise, abdominal pain, nausea, and vomiting. As the disease progresses, haemorrhagic fever might also occur in the gastrointestinal tract. This paper aims to review recent advances on Ebola treatment and immune system by providing an overview of the latest findings. To this end, articles published in peer-reviewed journals in English between 1990 to 2019 were searched via publicly available databases such as PubMed, information were extracted and summarized. The results show that Ebola causes multi-organ failure, fulminant shock and eventually death. Recent advances on monoclonal antibodies can be used to treat the disease which are normally given as cocktails, and vaccines such as the recombinant vesicular stomatitis virus-vectored vaccine are also available. In conclusion, studying how Ebola virus works and developing effective treatment methods are very urgent and important.;;;https://dl.acm.org/doi/10.1145/3476779.3476794;;;Databases
Tesseract: distributed, general graph pattern mining on evolving graphs;;;['Laurent Bindschaedler', 'Jasmina Malicevic', 'Baptiste Lepers', 'Ashvin Goel', 'Willy Zwaenepoel'];;;April 2021;;;EuroSys '21: Proceedings of the Sixteenth European Conference on Computer Systems;;;Tesseract is the first distributed system for executing general graph mining algorithms on evolving graphs. Tesseract scales out by decomposing a stream of graph updates into per-update mining tasks and dynamically assigning these tasks to a set of distributed workers. We present a novel approach to change detection that efficiently determines the exact modifications to the algorithm's output for each update to the input graph. We use a disaggregated, multiversioned graph store to allow workers to process updates independently, without producing duplicates. Moreover, Tesseract provides interactive mining insights for complex applications using an incremental aggregation API. Finally, we implement and evaluate Tesseract and demonstrate that it achieves orders-of-magnitude improvements over state-of-the-art systems.;;;https://dl.acm.org/doi/10.1145/3447786.3456253;;;Databases
Efficient Exploration of Interesting Aggregates in RDF Graphs;;;['Yanlei Diao', 'Paweł Guzewicz', 'Ioana Manolescu', 'Mirjana Mazuran'];;;June 2021;;;SIGMOD '21: Proceedings of the 2021 International Conference on Management of Data;;;As large Open Data are increasingly shared as RDF graphs today, there is a growing demand to help users discover the most interesting facets of a graph, which are often hard to grasp without automatic tools. We consider the problem of automatically identifying the k most interesting aggregate queries that can be evaluated on an RDF graph, given an integer k and a user-specified interestingness function. Our problem departs from analytics in relational data warehouses in that (i) in an RDF graph we are not given but we must identify the facts, dimensions, and measures of candidate aggregates; (ii) the classical approach to efficiently evaluating multiple aggregates breaks in the face of multi-valued dimensions in RDF data. In this work, we propose an extensible end-to-end framework that enables the identification and evaluation of interesting aggregates based on a new RDF-compatible one-pass algorithm for efficiently evaluating a lattice of aggregates and a novel early-stop technique (with probabilistic guarantees) that can prune uninteresting aggregates. Experiments using both real and synthetic graphs demonstrate the ability of our framework to find interesting aggregates in a large search space, the efficiency of our algorithms (with up to 2.9x speedup over a similar pipeline based on existing algorithms), and scalability as the data size and complexity grow.;;;https://dl.acm.org/doi/10.1145/3448016.3457307;;;Databases
GLOVE: Towards Privacy-Preserving Publishing of Record-Level-Truthful Mobile Phone Trajectories;;;['Marco Gramaglia', 'Marco Fiore', 'Angelo Furno', 'Razvan Stanica'];;;None;;;ACM/IMS Transactions on Data Science;;;Datasets of mobile phone trajectories collected by network operators offer an unprecedented opportunity to discover new knowledge from the activity of large populations of millions. However, publishing such trajectories also raises significant privacy concerns, as they contain personal data in the form of individual movement patterns. Privacy risks induce network operators to enforce restrictive confidential agreements in the rare occasions when they grant access to collected trajectories, whereas a less involved circulation of these data would fuel research and enable reproducibility in many disciplines. In this work, we contribute a building block toward the design of privacy-preserving datasets of mobile phone trajectories that are truthful at the record level. We present GLOVE, an algorithm that implements k-anonymity, hence solving the crucial unicity problem that affects this type of data while ensuring that the anonymized trajectories correspond to real-life users. GLOVE builds on original insights about the root causes behind the undesirable unicity of mobile phone trajectories, and leverages generalization and suppression to remove them. Proof-of-concept validations with large-scale real-world datasets demonstrate that the approach adopted by GLOVE allows preserving a substantial level of accuracy in the data, higher than that granted by previous methodologies.;;;https://dl.acm.org/doi/10.1145/3451178;;;Databases
Making Graphs Compact by Lossless Contraction;;;['Wenfei Fan', 'Yuanhao Li', 'Muyang Liu', 'Can Lu'];;;June 2021;;;SIGMOD '21: Proceedings of the 2021 International Conference on Management of Data;;;This paper proposes a scheme to reduce big graphs to small graphs. It contracts obsolete parts, stars, cliques and paths into supernodes. The supernodes carry a synopsis S_Q for each query class Q to abstract key features of the contracted parts for answering queries of Q. The contraction scheme provides a compact graph representation and prioritizes up-to-date data. Better still, it is generic and lossless. We show that the same contracted graph is able to support multiple query classes at the same time, no matter whether their queries are label-based or not, local or non-local. Moreover, existing algorithms for these queries can be readily adapted to compute exact answers by using the synopses when possible, and decontracting the supernodes only when necessary. As a proof of concept, we show how to adapt existing algorithms for subgraph isomorphism, triangle counting and shortest distance to contracted graphs. We also provide an incremental contraction algorithm in response to updates. We experimentally verify that on average, the contraction scheme reduces graphs by 71.2%, and improves the evaluation of these queries by 1.53, 1.42 and 2.14 times, respectively.;;;https://dl.acm.org/doi/10.1145/3448016.3452797;;;Databases
Making Graphs Compact by Lossless Contraction;;;['Wenfei Fan', 'Yuanhao Li', 'Muyang Liu', 'Can Lu'];;;June 2021;;;SIGMOD '21: Proceedings of the 2021 International Conference on Management of Data;;;This paper proposes a scheme to reduce big graphs to small graphs. It contracts obsolete parts, stars, cliques and paths into supernodes. The supernodes carry a synopsis S_Q for each query class Q to abstract key features of the contracted parts for answering queries of Q. The contraction scheme provides a compact graph representation and prioritizes up-to-date data. Better still, it is generic and lossless. We show that the same contracted graph is able to support multiple query classes at the same time, no matter whether their queries are label-based or not, local or non-local. Moreover, existing algorithms for these queries can be readily adapted to compute exact answers by using the synopses when possible, and decontracting the supernodes only when necessary. As a proof of concept, we show how to adapt existing algorithms for subgraph isomorphism, triangle counting and shortest distance to contracted graphs. We also provide an incremental contraction algorithm in response to updates. We experimentally verify that on average, the contraction scheme reduces graphs by 71.2%, and improves the evaluation of these queries by 1.53, 1.42 and 2.14 times, respectively.;;;https://dl.acm.org/doi/10.1145/3448016.3452797;;;Databases
Differential Privacy for Directional Data;;;['Benjamin Weggenmann', 'Florian Kerschbaum'];;;November 2021;;;CCS '21: Proceedings of the 2021 ACM SIGSAC Conference on Computer and Communications Security;;;Directional data is an important class of data where the magnitudes of the data points are negligible. It naturally occurs in many real-world scenarios: For instance, geographic locations (approximately) lie on a sphere, and periodic data such as time of day, or day of week can be interpreted as points on a circle. Massive amounts of directional data are collected by location-based service platforms such as Google Maps or Foursquare, who depend on mobility data from users' smartphones or wearable devices to enable their analytics and marketing businesses. However, such data is often highly privacy-sensitive and hence demands measures to protect the privacy of the individuals whose data is collected and processed. Starting with the von Mises-Fisher distribution, we therefore propose and analyze two novel privacy mechanisms for directional data by combining directional statistics with differential privacy, which presents the current state-of-the-art for quantifying and limiting information disclosure about individuals. As we will see, our specialized privacy mechanisms achieve a better privacy-utility trade-off than ex post adaptions of established mechanisms to directional data.;;;https://dl.acm.org/doi/10.1145/3460120.3484734;;;Databases
Towards Elastic Incrementalization for Datalog;;;['David Zhao', 'Pavle Subotic', 'Mukund Raghothaman', 'Bernhard Scholz'];;;September 2021;;;PPDP '21: Proceedings of the 23rd International Symposium on Principles and Practice of Declarative Programming;;;Various incremental evaluation strategies for Datalog have been developed that reuse computations for small input changes. These methods assume that incrementalization is always a better strategy than recomputation. However, in real-world applications such as static program analysis, recomputation can be cheaper than incrementalization for large updates.  This work introduces an elastic incremental approach with two strategies that can be selected based on the impact of the input change. The first strategy is a Bootstrap strategy that recomputes the entire result for high-impact changes. The second is an Update strategy that performs an incremental update for low-impact changes. Our approach allows for a lightweight Bootstrap strategy suitable for high-impact changes, with the trade-off that Update may require more work for small changes. We demonstrate our approach using real-world applications and compare our elastic incremental approach to existing methods.;;;https://dl.acm.org/doi/10.1145/3479394.3479415;;;Databases
Stable Model Semantics for Guarded Existential Rules and Description Logics: Decidability and Complexity;;;['Georg Gottlob', 'André Hernich', 'Clemens Kupke', 'Thomas Lukasiewicz'];;;None;;;Journal of the ACM;;;This work investigates the decidability and complexity of database query answering under guarded existential rules with nonmonotonic negation according to the classical stable model semantics. In this setting, existential quantification is interpreted via Skolem functions, and the unique name assumption is adopted. As a first result, we show the decidability of answering first-order queries based on such rules by a translation into the satisfiability problem for guarded second-order formulas having the tree-model property. To obtain precise complexity results for unions of conjunctive queries, we transform the original problem in polynomial time into an intermediate problem that is easier to analyze: query answering for guarded disjunctive existential rules with stratified negation. We obtain precise bounds for the general setting and for various restricted settings. We also consider extensions of the original formalism with negative constraints, keys, and the possibility of negated atoms in queries. Finally, we show how the above results can be used to provide decidability and complexity results for a natural adaptation of the stable model semantics to description logics such as ELHI and the DL-Lite family.;;;https://dl.acm.org/doi/10.1145/3447508;;;Databases
WiseKG: Balanced Access to Web Knowledge Graphs;;;['Amr Azzam', 'Christian Aebeloe', 'Gabriela Montoya', 'Ilkcan Keles', 'Axel Polleres', 'Katja Hose'];;;April 2021;;;WWW '21: Proceedings of the Web Conference 2021;;;SPARQL query services that balance processing between clients and servers become more and more essential to handle the increasing load for open and decentralized knowledge graphs on the Web. To this end, Linked Data Fragments (LDF) have introduced a foundational framework that has sparked research exploring a spectrum of potential Web querying interfaces in between server-side query processing via SPARQL endpoints and client-side query processing of data dumps. Current proposals in between typically suffer from imbalanced load on either the client or the server. In this paper, to the best of our knowledge, we present the first work that combines both client-side and server-side query optimization techniques in a truly dynamic fashion: we introduce WiseKG, a system that employs a cost model that dynamically delegates the load between servers and clients by combining client-side processing of shipped partitions with efficient server-side processing of star-shaped sub-queries, based on current server workload and client capabilities. Our experiments show that WiseKG significantly outperforms state-of-the-art solutions in terms of average total query execution time per client, while at the same time decreasing network traffic and increasing server-side availability.;;;https://dl.acm.org/doi/10.1145/3442381.3449911;;;Databases
The Wind in Our Sails: Developing a Reusable and Maintainable Dutch Maritime History Knowledge Graph;;;['Stijn Schouten', 'Victor de Boer', 'Lodewijk Petram', 'Marieke van Erp'];;;December 2021;;;K-CAP '21: Proceedings of the 11th Knowledge Capture Conference;;;Digital sources are more prevalent than ever but effectively using them can be challenging. One core challenge is that digitized sources are often distributed, thus forcing researchers to spend time collecting, interpreting, and aligning different sources. A knowledge graph can accelerate research by providing a single connected source of truth that humans and machines can query. During two design-test cycles, we convert four data sets from the historical maritime domain into a knowledge graph. The focus during these cycles is on creating a sustainable and usable approach that can be adopted in other linked data conversion efforts. Furthermore, our knowledge graph is available for maritime historians and other interested users to investigate the daily business of the Dutch East India Company through a unified portal.;;;https://dl.acm.org/doi/10.1145/3460210.3493548;;;Databases
RML2SHACL: RDF Generation Taking Shape;;;['Thomas Delva', 'Birte De Smedt', 'Sitt Min Oo', 'Dylan Van Assche', 'Sven Lieber', 'Anastasia Dimou'];;;December 2021;;;K-CAP '21: Proceedings of the 11th Knowledge Capture Conference;;;RDF graphs are often generated by mapping data in other (semi-)structured data formats to RDF. Such mapped graphs have a repetitive structure defined by (i) the mapping rules and (ii) the schema of the input sources. However, this information is not exploited beyond its original scope. SHACL was recently introduced to model constraints that RDF graphs should validate. SHACL shapes and their constraints are either manually defined or derived from ontologies or RDF graphs. We investigate a method to derive the shapes and their constraints from mapping rules, allowing the generation of the RDF graph and the corresponding shapes in one step. In this paper, we present RML2SHACL: an approach to generate SHACL shapes that validate RDF graphs defined by RML mapping rules. RML2SHACL relies on our proposed set of correspondences between RML and SHACL constructs. RML2SHACL covers a large variety of RML constructs, as proven by generating shapes for the RML test cases. A comparative analysis shows that shapes generated by RML2SHACL are similar to shapes generated by ontology-based tools, with a larger focus on data value-based constraints instead of schema-based constraints. We also found that RML2SHACL has a faster execution time than data-graph based approaches for data sizes of 90MB and higher.;;;https://dl.acm.org/doi/10.1145/3460210.3493562;;;Databases
Real-time Data Infrastructure at Uber;;;['Yupeng Fu', 'Chinmay Soman'];;;June 2021;;;SIGMOD '21: Proceedings of the 2021 International Conference on Management of Data;;;Uber's business is highly real-time in nature. PBs of data is continuously being collected from the end users such as Uber drivers, riders, restaurants, eaters and so on everyday. There is a lot of valuable information to be processed and many decisions must be made in seconds for a variety of use cases such as customer incentives, fraud detection, machine learning model prediction. In addition, there is an increasing need to expose this ability to different user categories, including engineers, data scientists, executives and operations personnel which adds to the complexity. In this paper, we present the overall architecture of the real-time data infrastructure and identify three scaling challenges that we need to continuously address for each component in the architecture. At Uber, we heavily rely on open source technologies for the key areas of the infrastructure. On top of those open-source software, we add significant improvements and customizations to make the open-source solutions fit in Uber's environment and bridge the gaps to meet Uber's unique scale and requirements. We then highlight several important use cases and show their real-time solutions and tradeoffs. Finally, we reflect on the lessons we learned as we built, operated and scaled these systems.;;;https://dl.acm.org/doi/10.1145/3448016.3457552;;;Databases
SIMD-MIMD cocktail in a hybrid memory glass: shaken, not stirred;;;['Mikhail Zarubin', 'Patrick Damme', 'Alexander Krause', 'Dirk Habich', 'Wolfgang Lehner'];;;June 2021;;;SYSTOR '21: Proceedings of the 14th ACM International Conference on Systems and Storage;;;Hybrid memory systems consisting of DRAM and NVRAM offer a great opportunity for column-oriented data systems to persistently store and to efficiently process columnar data completely in main memory. While vectorization (SIMD) of query operators is state-of-the-art to increase the single-thread performance, it has to be combined with thread-level parallelism (MIMD) to satisfy growing needs for higher performance and scalability. However, it is not well investigated how such a SIMD-MIMD interplay could be leveraged efficiently in hybrid memory systems. On the one hand, we deliver an extensive experimental evaluation of typical workloads on columnar data in this paper. We reveal that the choice of the most performant SIMD version differs greatly for both memory types. Moreover, we show that the throughput of concurrent queries can be boosted (up to 2x) when combining various SIMD flavors in a multi-threaded execution. On the other hand, to enable that optimization, we propose an adaptive SIMD-MIMD cocktail approach incurring only a negligible runtime overhead.;;;https://dl.acm.org/doi/10.1145/3456727.3463782;;;Databases
WarVictimSampo 1914–1922: A National War Memorial on the Semantic Web for Digital Humanities Research and Applications;;;['Heikki Rantala', 'Ilkka Jokipii', 'Esko Ikkala', 'Eero Hyvönen'];;;None;;;Journal on Computing and Cultural Heritage ;;;This article presents the semantic portal and Linked Open Data service WarVictimSampo 1914–1922 about the war victims, battles, and prisoner camps in the Finnish Civil and other wars in 1914–1922. The system is based on a database of the National Archives of Finland and additional related data created, compiled, and linked during the project. The system contains detailed information about some 40,000 deaths extracted from several data sources and data about over 1,000 battles of the Civil War. A key novelty of WarVictimSampo 1914–1922 is the integration of ready-to-use Digital Humanities visualizations and data analysis tooling with semantic faceted search and data exploration, which allows, e.g., studying data about wider prosopographical groups in addition to individual war victims. The article focuses on demonstrating how the tools of the portal, as well as the underlying SPARQL endpoint openly available on the Web, can be used to explore and analyze war history in flexible and visual ways. WarVictimSampo 1914–1922 is a new member in the series of “Sampo” model-based semantic portals. The portal is in use and has had 23,000 users, including both war historians and the general public seeking information about their deceased relatives.;;;https://dl.acm.org/doi/10.1145/3477606;;;Databases
Disrupção do visível: ações participativas com as imagens na era dos bigdata;;;['Fernanda Oliveira'];;;October 2021;;;ARTECH 2021: 10th International Conference on Digital and Interactive Arts;;;Vivemos em um ambiente contaminado pela presença algorítmica em nosso cotidiano, resultado de um hábito impulsionado pelo rápido avanço tecnológico ao longo da história. Ininterruptamente, banco de dados com capacidade de processamento gigantescos, os big data, são alimentados através de excessivos compartilhamentos de imagens e dados pessoais. Pensando a questão pela perspectiva pós-antropocêntrica das ruínas criadas pelas táticas do capital, onde grandes empresas, baseadas na leitura de presença por dados, passam a introduzir as pessoas num programa de captação monetizada das informações. Busco com esse texto relacionar projetos de autoria própria e coletiva, experiências artísticas construídas no exercício de romper com essa lógica automatizada da informação. Exploro nesses trabalhos aspectos de ações participativas, por intermédio de obras desenvolvidas através de práticas colaborativas, como uma maneira disruptiva de se relacionar com as imagens nessa era dos big data. We live in an environment contaminated by the presence of algorithms in our daily lives, the result of a habit driven by rapid technological advances throughout history. Uninterruptedly, databases with large processing power, the big data, are fed through excessive sharing of images and personal data. Thinking about the issue from the post-anthropocentric perspective of the ruins created by the tactics of capital, where large companies, based on the reading of presence through data, start to introduce people to a monetized information capture program. With this text, I seek to relate projects of my own and collective authorship, artistic experiences built in the exercise of breaking with this automated informational logic. In these works, I explore aspects of participatory actions, through works developed through collaborative practices, as a disruptive way of relating to images in this era of big data.;;;https://dl.acm.org/doi/10.1145/3483529.3483681;;;Databases
SQLRepair: identifying and repairing mistakes in student-authored SQL queries;;;['Kai Presler-Marshall', 'Sarah Heckman', 'Kathryn T. Stolee'];;;May 2021;;;ICSE-JSEET '21: Proceedings of the 43rd International Conference on Software Engineering: Joint Track on Software Engineering Education and Training;;;Computer science educators seek to understand the types of mistakes that students make when learning a new (programming) language so that they can help students avoid those mistakes in the future. While educators know what mistakes students regularly make in languages such as C and Python, students struggle with SQL and regularly make mistakes when working with it. We present an analysis of mistakes that students made when first working with SQL, classify the types of errors introduced, and provide suggestions on how to avoid them going forward. In addition, we present an automated tool, SQLRepair, that is capable of repairing errors introduced by undergraduate programmers when writing SQL queries. Our results show that students find repairs produced by our tool comparable in understandability to queries written by themselves or by other students, suggesting that SQL repair tools may be useful in an educational context. We also provide to the community a benchmark of SQL queries written by the students in our study that we used for evaluation of SQLRepair.;;;https://dl.acm.org/doi/10.1109/ICSE-SEET52601.2021.00030;;;Databases
Connected Histories of the BBC: Opening up the BBC Oral History Archive to the Digital Domain;;;['Anna-Maria Sichani', 'David Hendy'];;;None;;;Journal on Computing and Cultural Heritage ;;;This article describes the computational and data-related challenges of the “Connected Histories of the BBC” project, an interdisciplinary project aiming to bring into the public realm some of the hidden treasures of the BBC's own Oral History Archive through the creation of an openly accessible, fully searchable and interconnected digital catalogue of this archive. This project stands as an interesting case study on the tensions between “computational” and “archival”, by critically designing and employing computational approaches for an historical, complex Oral History collection of scattered analogue records of various forms with an archival pre-history. From data acquisition, modeling, structuring and enhancement, metadata, data analysis procedures, to web design and legal issues, this paper discusses the various computational challenges, processes and decisions made during this project, while showcasing the principles of (re)usability, accessibility, and collaboration throughout its course.;;;https://dl.acm.org/doi/10.1145/3480954;;;Databases
Davos: a system for interactive data-driven decision making;;;['Zeyuan Shang', 'Emanuel Zgraggen', 'Benedetto Buratti', 'Philipp Eichmann', 'Navid Karimeddiny', 'Charlie Meyer', 'Wesley Runnels', 'Tim Kraska'];;;None;;;Proceedings of the VLDB Endowment;;;Recently, a new horizon in data analytics, prescriptive analytics, is becoming more and more important to make data-driven decisions. As opposed to the progress of democratizing data acquisition and access, making data-driven decisions remains a significant challenge for people without technical expertise. In this regard, existing tools for data analytics which were designed decades ago still present a high bar for domain experts, and removing this bar requires a fundamental rethinking of both interface and backend.At Einblick, an MIT/Brown spin-off based on the Northstar project, we have been building the next generation analytics tool in the last few years. To overcome the shortcomings of existing processing engines, we propose Davos, Einblick's novel backend. Davos combines aspects of progressive computation, approximate query processing and sampling, with a specific focus on supporting user-defined operations. Moreover, Davos optimizes multi-tenant scenarios to promote collaboration. Both empirical evaluation and user study verify that Davos can greatly empower data analytics for new needs.;;;https://dl.acm.org/doi/10.14778/3476311.3476370;;;Databases
Not black-box anymore!: enabling analytics-aware optimizations in teradata vantage;;;['Mohamed Eltabakh', 'Anantha Subramanian', 'Awny Al-Omari', 'Mohammed Al-Kateb', 'Sanjay Nair', 'Mahbub Hasan', 'Wellington Cabrera', 'Charles Zhang', 'Amit Kishore', 'Snigdha Prasad'];;;None;;;Proceedings of the VLDB Endowment;;;Teradata Vantage is a platform for integrating a broad range of analytical functions and capabilities with the Teradata's SQL engine. One of the main challenges in optimizing the execution of these analytical functions is that many of them are not only black boxes, but also have polymorphic nature, i.e., their behavior and properties may change depending on the invocation context. In this paper, we first demonstrate the inherent complexity in optimizing polymorphic functions, and then present the Vantage's Collaborative Optimizer, which is a cross-platform optimizer designed for optimizing the analytical functions invoked from within the SQL engine. The Collaborative Optimizer is the industry-first effort towards enabling analytics-aware optimizations over polymorphic analytical functions. We present a novel markup language-based approach for expressing the functions' polymorphic properties via a set of well-defined instructions. The Collaborative Optimizer uses these instructions at query time to infer the corresponding properties, and then decide on the applicable optimizations. From several possible optimizations, we showcase two core optimizations, namely "projection push" and "predicate push", which aim at optimizing the data movement to and from the analytical functions. The experiments using the Teradata-MLE analytical system demonstrate the expressiveness power and flexibility of the proposed markup language. Moreover, benchmark and real-world customer queries show the significant performance gain that the Collaborative Optimizer brings to the Vantage system.;;;https://dl.acm.org/doi/10.14778/3476311.3476375;;;Databases
Cover or Pack: New Upper and Lower Bounds for Massively Parallel Joins;;;['Xiao Hu'];;;June 2021;;;PODS'21: Proceedings of the 40th ACM SIGMOD-SIGACT-SIGAI Symposium on Principles of Database Systems;;;This paper considers the worst-case complexity of multi-round join evaluation in the Massively Parallel Computation (MPC) model. Unlike the sequential RAM model, in which there is a unified optimal algorithm based on the AGM bound for all join queries, worst-case optimal algorithms have been achieved on a very restrictive class of joins in the MPC model. The only known lower bound is still derived from the AGM bound, in terms of the optimal fractional edge covering number of the query. In this work, we make efforts towards bridging this gap. We design an instance-dependent algorithm for the class of α-acyclic join queries. In particular, when the maximum size of input relations is bounded, this complexity has a closed form in terms of the optimal fractional edge covering number of the query, which is worst-case optimal. Beyond acyclic joins, we surprisingly find that the optimal fractional edge covering number does not lead to a tight lower bound. More specifically, we prove for a class of cyclic joins a higher lower bound in terms of the optimal fractional edge packing number of the query, which is matched by existing algorithms, thus optimal. This new result displays a significant distinction for join evaluation, not only between acyclic and cyclic joins, but also between the fine-grained RAM and coarse-grained MPC model.;;;https://dl.acm.org/doi/10.1145/3452021.3458319;;;Databases
Conditional Cuckoo Filters;;;['Daniel Ting', 'Rick Cole'];;;June 2021;;;SIGMOD '21: Proceedings of the 2021 International Conference on Management of Data;;;Bloom filters, cuckoo filters, and other approximate set membership sketches have a wide range of applications. Oftentimes, expensive operations can be skipped if an item is not in a data set. These filters provide an inexpensive, memory efficient way to test if an item is in a set and avoid unnecessary operations. Existing sketches only allow membership testing for a single set. However, in some applications such as join processing, the relevant set is not fixed and is determined by a set of predicates. We propose the Conditional Cuckoo Filter, a simple modification of the cuckoo filter that allows for set membership testing given predicates on a pre-computed sketch. This filter also introduces a novel chaining technique that enables cuckoo filters to handle insertion of duplicate keys. We evaluate our methods on a join processing application and show that they significantly reduce the number of tuples that a join must process.;;;https://dl.acm.org/doi/10.1145/3448016.3452811;;;Databases
Verifiable Query Processing Over Outsourced Social Graph;;;['Xin Yao', 'Rui Zhang', 'Dingquan Huang', 'Yanchao Zhang'];;;None;;;IEEE/ACM Transactions on Networking;;;Social data outsourcing is an emerging paradigm for effective and efficient access to the social data. In such a system, a third-party Social Data Provider (SDP) purchases social network datasets from Online Social Network (OSN) operators and then resells them to data consumers who can be any individuals or entities desiring social data through query interfaces. The SDP cannot be fully trusted and may return forged or incomplete query results to data consumers for various reasons, e.g., in favor of the businesses willing to pay. In this paper, we initiate the study on verifiable query processing over outsourced social graph whereby a data consumer can verify both the integrity and completeness of any query result returned by an untrusted SDP. We propose three schemes for single-attribute queries and another scheme for multi-attribute queries over outsourced social data. The four schemes all require the OSN provider to generate some cryptographic auxiliary information, based on which the SDP can construct a verification object to allow the data consumer to verify the integrity and completeness of the query result. They, however, differ in how the auxiliary information is generated and how the verification object is constructed and verified. Detailed analysis and extensive experiments using a real Twitter dataset confirm the efficacy and efficiency of the proposed schemes.;;;https://dl.acm.org/doi/10.1109/TNET.2021.3085574;;;Databases
