title;;;authors;;;date;;;source;;;abstract;;;link;;;category
Embracing Collisions to Increase Fidelity of Sensing Systems with COTS Tags;;;['Jiaqi Xu', 'Wei Sun', 'Kannan Srinivasan'];;;None;;;Proceedings of the ACM on Interactive, Mobile, Wearable and Ubiquitous Technologies;;;RFID techniques have been extensively used in sensing systems due to their low cost. However, limited by the structural simplicity, collision is one key issue which is inevitable in RFID systems, thus limiting the accuracy and scalability of such sensing systems. Existing anti-collision techniques try to enable parallel decoding without sensing based applications in mind, which can not operate on COTS RFID systems. To address the issue, we propose COFFEE, which enables parallel channel estimation of COTS passive tags by harnessing the collision. We revisit the physical layer design of current standard. By exploiting the characteristics of low sampling rate and channel diversity of RFID tags, we separate the collided data and extract the channels of the collided tags. We also propose a tag identification algorithm which explores history channel information and identify the tags without decoding. COFFEE is compatible with current COTS RFID standards which can be applied to all RFID-based sensing systems without any modification on tag side. To evaluate the real world performance of our system, we build a prototype and conduct extensive experiments. The experimental results show that we can achieve up to 7.33x median time resolution gain for the best case and 3.42x median gain on average.;;;https://dl.acm.org/doi/10.1145/3463497;;;Systems AND Control
A low-cost AR assistant component architecture for Warehouse Management Systems;;;['Iakovos Stratigakis', 'Theodoros Amanatidis', 'Christina Volioti', 'George Kakarontzas', 'Thrasyvoulos Tsiatsos', 'Ioannis Stamelos', 'Charalampos Avratoglou', 'Apostolos Ampatzoglou', 'Alexander Chatzigeorgiou', 'Dimitris Folinas'];;;November 2021;;;PCI '21: Proceedings of the 25th Pan-Hellenic Conference on Informatics;;;This work describes a research collaboration between universities and industry with the aim to provide a low-cost prototype based on Augmented Reality technologies, that assists with maintaining correct information in Warehouse Management Systems. The component interacts with the central server of an existing commercial WMS to provide up-to-date information on the actual state of the warehouse. The low-cost requirement restricts the solution to smartphones and other inexpensive equipment readily available, such as drones, as well as mostly Open Source Software. This requirement also introduces several interesting architectural issues that we discuss in this work. A prototype was built for the proposed architecture and several tests were carried out.;;;https://dl.acm.org/doi/10.1145/3503823.3503854;;;Systems AND Control
Architecting Internet of Things Systems with Blockchain: A Catalog of Tactics;;;['Wendy Yánez', 'Rami Bahsoon', 'Yuqun Zhang', 'Rick Kazman'];;;None;;;ACM Transactions on Software Engineering and Methodology;;;Blockchain offers a distributed ledger to record data collected from Internet of Thing (IoT) devices as immutable and tamper-proof transactions and securely shared among authorized participants in a Peer-to-Peer (P2P) network. Despite the growing interest in using blockchain for securing IoT systems, there is a general lack of systematic research and comprehensive review of the design issues on the integration of blockchain and IoT from the software architecture perspective. This article presents a catalog of architectural tactics for the design of IoT systems supported by blockchain as a result of a Systematic Literature Review (SLR) on IoT and blockchain to extract the commonly reported quality attributes, design decisions, and relevant architectural tactics for the architectural design of this category of systems. Our findings are threefold:<?brk?> (i) identification of security, scalability, performance, and interoperability as the commonly reported quality attributes; (ii) a catalog of twelve architectural tactics for the design of IoT systems supported by blockchain; and (iii) gaps in research that include tradeoffs among quality attributes and identified tactics. These tactics might provide architects and designers with different options when searching for an optimal architectural design that meets the quality attributes of interest and constraints of a system.;;;https://dl.acm.org/doi/10.1145/3442412;;;Systems AND Control
A comparison of performance specialization learning for configurable systems;;;['Hugo Martin', 'Mathieu Acher', 'Juliana Alves Pereira', 'Jean-Marc Jézéquel'];;;September 2021;;;SPLC '21: Proceedings of the 25th ACM International Systems and Software Product Line Conference - Volume A;;;The specialization of the configuration space of a software system has been considered for targeting specific configuration profiles, usages, deployment scenarios, or hardware settings. The challenge is to find constraints among options' values that only retain configurations meeting a performance objective. Since the exponential nature of configurable systems makes a manual specialization unpractical, several approaches have considered its automation using machine learning, i.e., measuring a sample of configurations and then learning what options' values should be constrained. Even focusing on learning techniques based on decision trees for their built-in explainability, there is still a wide range of possible approaches that need to be evaluated, i.e., how accurate is the specialization with regards to sampling size, performance thresholds, and kinds of configurable systems. In this paper, we compare six learning techniques: three variants of decision trees (including a novel algorithm) with and without the use of model-based feature selection. We first perform a study on 8 configurable systems considered in previous related works and show that the accuracy reaches more than 90% and that feature selection can improve the results in the majority of cases. We then perform a study on the Linux kernel and show that these techniques performs as well as on the other systems. Overall, our results show that there is no one-size-fits-all learning variant (though high accuracy can be achieved): we present guidelines and discuss tradeoffs.;;;https://dl.acm.org/doi/10.1145/3461001.3471155;;;Systems AND Control
Architectural Patterns for Integrating AI Technology into Safety-Critical Systems;;;['Georg Macher', 'Matthias Seidl', 'Maid Dzambic', 'Jürgen Dobaj'];;;July 2021;;;EuroPLoP'21: 26th European Conference on Pattern Languages of Programs;;;Artificial Intelligence (AI) is widely acknowledged as one of the most disruptive technologies driving the digital transformation of industries, enterprises, and societies in the 21st century. Advances in computing speed, algorithmic improvements, and access to a vast amount of data contributed to the adaption of AI in many different domains. Due to the outstanding performance, AI technology is increasingly integrated into safety-critical applications. However, the established safety engineering processes and practices have been only successfully applied in conventional model-based system development and no commonly agreed approaches for integrating AI technology are available yet. This work presents two architectural patterns that can support designers and engineers in the conception of safety-critical AI-enhanced cyber-physical system (CPS) applications. The first pattern addresses the problem of integrating AI capabilities into safety-critical functions. The second pattern deals with architectural approaches to integrate AI technologies for monitoring and learning system-specific behavior at runtime.;;;https://dl.acm.org/doi/10.1145/3489449.3490014;;;Systems AND Control
YODA: A Pedagogical Tool for Teaching Systems Concepts;;;['Apan Qasem'];;;February 2022;;;SIGCSE 2022: Proceedings of the 53rd ACM Technical Symposium on Computer Science Education - Volume 1;;;Computer science undergraduates often struggle in hardware-oriented courses like Computer Organization and Computer Architecture. Active learning instruments can improve student performance in these classes. Regrettably, few tools exist today to support the creation of active learning teaching material for such courses. This paper describes YODA, a pedagogical tool for creating active learning content to help teach systems concepts. At the core, YODA is a collection of functional simulators embedded into a custom Jupyter kernel. YODA produces notebooks that allow students to learn about a system through guided interaction and observation. We have been using YODA at our home institution for two years and have seen significant improvement in student learning outcomes.;;;https://dl.acm.org/doi/10.1145/3478431.3499322;;;Systems AND Control
Detection and Mitigation of Sensor and CAN Bus Attacks in Vehicle Anti-Lock Braking Systems;;;['Liuwang Kang', 'Haiying Shen'];;;None;;;ACM Transactions on Cyber-Physical Systems;;;For a modern vehicle, if the sensor in a vehicle anti-lock braking system (ABS) or controller area network (CAN) bus is attacked during a brake process, the vehicle will lose driving direction control and the driver’s life will be highly threatened. However, current methods for detecting attacks are not sufficiently accurate, and no method can provide attack mitigation. To ensure vehicle ABS security, we propose an attack detection method to accurately detect both sensor attack (SA) and CAN bus attack in a vehicle ABS, and an attack mitigation strategy to mitigate their negative effects on the vehicle ABS. In our attack detection method, we build a vehicle state space equation that considers the real-time road friction coefficient to predict vehicle states (i.e., wheel speed and longitudinal brake force) with their previous values. Based on sets of historical measured vehicle states, we develop a search algorithm to find out attack changes (vehicle state changes because of attack) by minimizing errors between the predicted vehicle states and the measured vehicle states. In our attack mitigation strategy, attack changes are subtracted from the measured vehicle states to generate correct vehicle states for a vehicle ABS. We conducted the first real SA experiments to show how a magnet affects sensor readings. Our simulation results demonstrate that our attack detection method can detect SA and CAN bus attack more accurately compared with existing methods, and also that our attack mitigation strategy almost eliminates the attack’s effects on a vehicle ABS.;;;https://dl.acm.org/doi/10.1145/3495534;;;Systems AND Control
Unrealizable Cores for Reactive Systems Specifications;;;['Shahar Maoz', 'Rafi Shalom'];;;May 2021;;;ICSE '21: Proceedings of the 43rd International Conference on Software Engineering;;;One of the main challenges of reactive synthesis, an automated procedure to obtain a correct-by-construction reactive system, is to deal with unrealizable specifications. One means to deal with unrealizability, in the context of GR(1), an expressive assume-guarantee fragment of LTL that enables efficient synthesis, is the computation of an unrealizable core, which can be viewed as a fault-localization approach. Existing solutions, however, are computationally costly, are limited to computing a single core, and do not correctly support specifications with constructs beyond pure GR(1) elements. In this work we address these limitations. First, we present QuickCore, a novel algorithm that accelerates unrealizable core computations by relying on the monotonicity of unrealizability, on an incremental computation, and on additional properties of GR(1) specifications. Second, we present Punch, a novel algorithm to efficiently compute all unrealizable cores of a specification. Finally, we present means to correctly handle specifications that include higher-level constructs beyond pure GR(1) elements. We implemented our ideas on top of Spectra, an open-source language and synthesis environment. Our evaluation over benchmarks from the literature shows that QuickCore is in most cases faster than previous algorithms, and that its relative advantage grows with scale. Moreover, we found that most specifications include more than one core, and that Punch finds all the cores significantly faster than a competing naive algorithm.;;;https://dl.acm.org/doi/10.1109/ICSE43902.2021.00016;;;Systems AND Control
Dynamic row activation mechanism for multi-core systems;;;['Tareq Alawneh', 'Raimund Kirner', 'Catherine Menon'];;;May 2021;;;CF '21: Proceedings of the 18th ACM International Conference on Computing Frontiers;;;The power that stems from modern DRAM devices represents a significant portion of the overall system power in modern computing systems. In multi-core systems, the competing cores share the same memory banks. The memory contention between these cores may lead to activate a large DRAM row only to access a small portion of data. This row over-fetching problem wastes a significant DRAM activation power with a slight performance gain. In this paper, we propose a dynamic row activation mechanism, in which the optimal size of DRAM rows is detected at run-time based on monitoring the behavioural changes of the memory requests in accessing sub-rows. The proposed mechanism aims at providing significant memory power savings, reducing the average memory access latency, and maintaining the full DRAM bandwidth. Our experimental results using four-core multi-programming workloads revealed that the proposed mechanism in this study can achieve both significant memory power reduction and average DRAM memory access latency improvement with negligible area overhead.;;;https://dl.acm.org/doi/10.1145/3457388.3458660;;;Systems AND Control
Design and Analysis of Intelligent Text Entry Systems with Function Structure Models and Envelope Analysis;;;['Per Ola Kristensson', 'Thomas Müllners'];;;May 2021;;;CHI '21: Proceedings of the 2021 CHI Conference on Human Factors in Computing Systems;;;Designing intelligent interactive text entry systems often relies on factors that are difficult to estimate or assess using traditional HCI design and evaluation methods. We introduce a complementary approach by adapting function structure models from engineering design. We extend their use by extracting controllable and uncontrollable parameters from function structure models and visualizing their impact using envelope analysis. Function structure models allow designers to understand a system in terms of its functions and flows between functions and decouple functions from function carriers. Envelope analysis allows the designer to further study how parameters affect variables of interest, for example, accuracy, keystroke savings and other dependent variables. We provide examples of function structure models and illustrate a complete envelope analysis by investigating a parameterized function structure model of predictive text entry. We discuss the implications of this design approach for both text entry system design and for critique of system contributions.;;;https://dl.acm.org/doi/10.1145/3411764.3445566;;;Systems AND Control
Design and Implementation of Intelligent Simulation Drill System of Power Communication Access Network and Transmission Network;;;['Xue Hao', 'Lizhuo Geng', 'Lu Liu', 'Yukun Fan', 'Wei Jin', 'Qi Gao'];;;October 2021;;;AIAM2021: 2021 3rd International Conference on Artificial Intelligence and Advanced Manufacture;;;Aiming at solving problems such as the lack of systematic management of simulation models and drill cases in existing power communication simulation drill tools, large difference between simulation network scene and working environment of the trainees, and failure to intelligently recommend drill contents according to individual conditions, this paper puts forward the solution of intelligent simulation drill system of power communication access network and transmission network. This paper introduces the architecture and functions of the system, focuses on the key technologies related to the construction of knowledge graph for power communication skill drills and intelligent drill services, and finally gives an outline of the application of the system. The system establishes an intelligent simulation platform, which can efficiently meet the personalized and practical skill improving needs of power communication technicians in terms of access network and transmission network.;;;https://dl.acm.org/doi/10.1145/3495018.3495137;;;Systems AND Control
Low-memory and high-performance CNN inference on distributed systems at the edge;;;['Erqian Tang', 'Todor Stefanov'];;;December 2021;;;UCC '21: Proceedings of the 14th IEEE/ACM International Conference on Utility and Cloud Computing Companion;;;Nowadays, some applications need CNN inference on resource-constrained edge devices that may have very limited memory and computation capacity to fit a large CNN model. In such application scenarios, to deploy a large CNN model and perform inference on a single edge device is not feasible. A possible solution approach is to deploy a large CNN model on a (fully) distributed system at the edge and take advantage of all available edge devices to cooperatively perform the CNN inference. We have observed that existing methodologies, utilizing different partitioning strategies to deploy a CNN model and perform inference at the edge on a distributed system, have several disadvantages. Therefore, in this paper, we propose a novel partitioning strategy, called Vertical Partitioning Strategy, together with a novel methodology needed to utilize our partitioning strategy efficiently, for CNN model inference on a distributed system at the edge. We compare our experimental results on the YOLOv2 CNN model with results obtained by the existing three methodologies and show the advantages of our methodologies in terms of memory requirement per edge device and overall system performance. Moreover, our experimental results on other representative CNN models show that our novel methodology utilizing our novel partitioning strategy is able to deliver CNN inference with very reduced memory requirement per edge device and improved overall system performance at the same time.;;;https://dl.acm.org/doi/10.1145/3492323.3495629;;;Systems AND Control
Declarative Machine Learning Systems: The future of machine learning will depend on it being in the hands of the rest of us.;;;['Piero Molino', 'Christopher Ré'];;;May-June 2021;;;Queue;;;The people training and using ML models now are typically experienced developers with years of study working within large organizations, but the next wave of ML systems should allow a substantially larger number of people, potentially without any coding skills, to perform the same tasks. These new ML systems will not require users to fully understand all the details of how models are trained and used for obtaining predictions, but will provide them a more abstract interface that is less demanding and more familiar. Declarative interfaces are well-suited for this goal, by hiding complexity and favoring separation of interest, and ultimately leading to increased productivity.;;;https://dl.acm.org/doi/10.1145/3475965.3479315;;;Systems AND Control
The Use of Open Electronic Scientific and Educational Systems to Support the Professional Activities of Research and Teaching Staff of Ukrainian Universities and Scientific Institutions;;;['Oleg M. Spirin', 'Olga V. Matviienko', 'Svitlana M. Ivanova', 'Oksana V. Ovcharuk', 'Iryna S. Mintii', 'Iryna V. Ivaniuk', 'Liliia A. Luparenko'];;;December 2021;;;DHW 2021: Digital Humanities Workshop;;;The article is devoted to the analysis and description of open electronic scientific and educational systems (OESES) and their use by scientific and pedagogical staff in Ukrainian universities and research institutions. The contribution of the use of open electronic systems by scientists and professors into the professional activity is considered. The results of experimental verification of the use of OESES and their impact on the research competence of teachers and researchers are presented. Based on the analysis of domestic and international research, the authors’ own experience, the concept of open electronic educational systems designed to effectively organize and support research in education, pedagogy, social and behavioral sciences. The results of experimental research on the development of information and research competence of Ukrainian teachers and researchers during the use of open electronic systems are presented. The necessity of creating an environment for the development of information and research competence of university teachers and scientists is substantiated. The scientific novelty is based on the obtained results and is that it is proposed to include in the structure of such environment the following elements: scientific electronic libraries, electronic open journal systems (EOJS), scientometric databases, electronic social networks, and quality assessment systems for pedagogical tests, digital identification systems for scientists and scientific publications, software verification uniqueness of texts. Today, these tools are in demand and widely used for the organization of scientific and educational activities in educational institutions and research institutions around the world.;;;https://dl.acm.org/doi/10.1145/3526242.3526261;;;Systems AND Control
Method of Controlling a Tankendo Robot Using a Mecanum Wheel Trolley Robot;;;['Chenyang Zhao', 'Takeshi Shibuya', 'Naoki Igo', 'Kiyoshi Hoshino'];;;February 2022;;;ICIIT '22: Proceedings of the 2022 7th International Conference on Intelligent Information Technology;;;Tankendo which is a form of martial arts that originated in Japan is suitable for even aged persons or women and is good for promotion of health since a short and easy to maneuver shinai (bamboo sword) is used during matches as well as during practice. However, since the population of persons active in Tankendo is small, it is not easy to gain experience of actual play against other human players. In this research, the authors propose a method of control of a Tankendo robot that employs a trolley robot that uses a mecanum wheel as the movement mechanism. Although this robot cannot start suddenly or stop suddenly like humans, since it has seven pivots, it is possible to finely control the direction or posture of the vehicle as well as its speed. The control commands are of the three types of “speed”, “direction of travel”, and “rotation ratio (curvature of the curve)”, and, in addition, trapezoidal speed control is being carried out in order to prevent loss of synchronization. In other words, there is a time delay until the target speed of the control command is reached. Using a trolley robot with these characteristics, the inputs are the "robot state" (position, posture, etc.) and the "opponent state" (direction of the shinai, movement speed, distance from the opponent, etc.) at the current instant of time, and the "robot control commands" from several instants of time earlier. For the output, an optimal reference table using "speed," "direction of travel," and " rotation ratio" is machine-learned using reinforcement learning. The authors propose a robot control method that can defend against a human attack by moving to an appropriate position at an appropriate time, just before the attack becomes effective strike.;;;https://dl.acm.org/doi/10.1145/3524889.3524910;;;Systems AND Control
Automatically enforcing fresh and consistent inputs in intermittent systems;;;['Milijana Surbatovich', 'Limin Jia', 'Brandon Lucia'];;;June 2021;;;PLDI 2021: Proceedings of the 42nd ACM SIGPLAN International Conference on Programming Language Design and Implementation;;;Intermittently powered energy-harvesting devices enable new applications in inaccessible environments. Program executions must be robust to unpredictable power failures, introducing new challenges in programmability and correctness. One hard problem is that input operations have implicit constraints, embedded in the behavior of continuously powered executions, on when input values can be collected and used. This paper aims to develop a formal framework for enforcing these constraints. We identify two key properties---freshness (i.e., uses of inputs must satisfy the same time constraints as in continuous executions) and temporal consistency (i.e., the collection of a set of inputs must satisfy the same time constraints as in continuous executions). We formalize these properties and show that they can be enforced using atomic regions. We develop Ocelot, an LLVM-based analysis and transformation tool targeting Rust, to enforce these properties automatically. Ocelot provides the programmer with annotations to express these constraints and infers atomic region placement in a program to satisfy them. We then formalize Ocelot's design and show that Ocelot generates correct programs with little performance cost or code changes.;;;https://dl.acm.org/doi/10.1145/3453483.3454081;;;Systems AND Control
Managing systems evolving in space and time: four challenges for maintenance, evolution and composition of variants;;;['Gabriela Karoline Michelon', 'David Obermann', 'Wesley K. G. Assunção', 'Lukas Linsbauer', 'Paul Grünbacher', 'Alexander Egyed'];;;September 2021;;;SPLC '21: Proceedings of the 25th ACM International Systems and Software Product Line Conference - Volume A;;;Software companies need to provide a large set of features satisfying functional and non-functional requirements of diverse customers, thereby leading to variability in space. Feature location techniques have been proposed to support software maintenance and evolution in space. However, so far only one feature location technique also analyses the evolution in time of system variants, which is required for feature enhancements and bug fixing. Specifically, existing tools for managing a set of systems over time do not offer proper support for keeping track of feature revisions, updating existing variants, and creating new product configurations based on feature revisions. This paper presents four challenges concerning such capabilities for feature (revision) location and composition of new product configurations based on feature/s (revisions). We also provide a benchmark containing a ground truth and support for computing metrics. We hope that this will motivate researchers to provide and evaluate tool-supported approaches aiming at managing systems evolving in space and time. Further, we do not limit the evaluation of techniques to only this benchmark: we introduce and provide instructions on how to use a benchmark extractor for generating ground truth data for other systems. We expect that the feature (revision) location techniques maximize information retrieval in terms of precision, recall, and F-score, while keeping execution time and memory consumption low.;;;https://dl.acm.org/doi/10.1145/3461001.3461660;;;Systems AND Control
Balanced innovative development of socio-economic systems in the context of digitalization;;;['Inna Geraskina', 'Alexey Kopyrin'];;;March 2021;;;DEFIN-2021: IV International Scientific and Practical Conference;;;Growing importance of the innovative development of the Russian economy predefines the necessity of deeper studies of properties and functional features of its subsystems and content & forms of their interaction as well as search for ways of improving the efficiency of the management system. To this end, a conceptualized approach to providing sustainable innovative development of the socio-economic system of the Russian Federation using digital technologies has been conceptualized, theoretical positions and methodological features have been considered. Methods of work: analysis and synthesis, the main positions of logic, statistical forecasting, system-synergistic. The problems of the interaction of the principles of the development process - competition and cooperation, the relationship of order and chaos in large-scale economic systems, were considered. The article presents the contents and highlights key components and properties of socio-economic systems in the conditions of digitalization are highlighted. It has been justified that the concept of a balanced innovative development of subsystems is based on the convergence of systems theories, synergetics and self-organization. Its theoretical and methodological basis rests on such provisions as: disequilibrium of the environment and openness of the system; absence of a rigid determination of the behavior of subjects combined with their interaction; integrity and coherence; nonlinearity of effects caused by increased organization level. It has been proven that synergetics is the methodology of a modern scientific thinking; factors, fixing it as an innovation paradigm, are also highlighted. The essence and content of the concept “balanced innovative development of socio-economic systems” have been disclosed. The basic approach to the study of socio-economic systems, integrating the theory of systems, dissipative structures and synergetics, has been denoted.;;;https://dl.acm.org/doi/10.1145/3487757.3490875;;;Systems AND Control
Using Machine Learning for Dependable Outlier Detection in Environmental Monitoring Systems;;;['Gonçalo Jesus', 'António Casimiro', 'Anabela Oliveira'];;;None;;;ACM Transactions on Cyber-Physical Systems;;;Sensor platforms used in environmental monitoring applications are often subject to harsh environmental conditions while monitoring complex phenomena. Therefore, designing dependable monitoring systems is challenging given the external disturbances affecting sensor measurements. Even the apparently simple task of outlier detection in sensor data becomes a hard problem, amplified by the difficulty in distinguishing true data errors due to sensor faults from deviations due to natural phenomenon, which look like data errors. Existing solutions for runtime outlier detection typically assume that the physical processes can be accurately modeled, or that outliers consist in large deviations that are easily detected and filtered by appropriate thresholds. Other solutions assume that it is possible to deploy multiple sensors providing redundant data to support voting-based techniques. In this article, we propose a new methodology for dependable runtime detection of outliers in environmental monitoring systems, aiming to increase data quality by treating them. We propose the use of machine learning techniques to model each sensor behavior, exploiting the existence of correlated data provided by other related sensors. Using these models, along with knowledge of processed past measurements, it is possible to obtain accurate estimations of the observed environment parameters and build failure detectors that use these estimations. When a failure is detected, these estimations also allow one to correct the erroneous measurements and hence improve the overall data quality. Our methodology not only allows one to distinguish truly abnormal measurements from deviations due to complex natural phenomena, but also allows the quantification of each measurement quality, which is relevant from a dependability perspective.We apply the methodology to real datasets from a complex aquatic monitoring system, measuring temperature and salinity parameters, through which we illustrate the process for building the machine learning prediction models using a technique based on Artificial Neural Networks, denoted ANNODE (ANN Outlier Detection). From this application, we also observe the effectiveness of our ANNODE approach for accurate outlier detection in harsh environments. Then we validate these positive results by comparing ANNODE with state-of-the-art solutions for outlier detection. The results show that ANNODE improves existing solutions regarding accuracy of outlier detection.;;;https://dl.acm.org/doi/10.1145/3445812;;;Systems AND Control
Research and application of internal malicious code threat detection system;;;['Zhang Xiaojun', 'Li Yingcai', 'Zhang Fuqiang', 'Zhang Qian', 'Han Li'];;;May 2021;;;ICAIIS 2021: 2021 2nd International Conference on Artificial Intelligence and Information Systems;;;With the continuous development of network technology, global informatization has become a reality. While the openness and interconnection of IP network protocols bring convenience to data communication, it also provides space for network intruders to enter the void. In particular, the terminal system design is fragile, the software running on the terminal is becoming more and more complicated, and its various components are interdependent, and vulnerabilities are prone to occur in the process of development and maintenance. 0day vulnerabilities emerge endlessly, and static protection methods have exposed deficiencies.;;;https://dl.acm.org/doi/10.1145/3469213.3471388;;;Systems AND Control
Predicting urban flooding susceptibility of public transit systems using machine learning approaches: a case study of the largest city in Canada;;;['Naser Ahmed', 'Jinhyung Lee'];;;November 2021;;;ARIC '21: Proceedings of the 4th ACM SIGSPATIAL International Workshop on Advances in Resilient and Intelligent Cities;;;Urban floods often cause the functional disruption of public transit systems, thereby impeding people's mobility and resulting in adverse socio-economic consequences. Climate change, rapid urbanization, and unplanned disaster management further increase trends of urban floods with higher frequency and intensity. This study employs data-driven machine learning (ML) models for predicting the flooding susceptibility of public transit systems in Toronto, ON, Canada. Four ML approaches are employed to evaluate the future risks of public transit systems being inundated by flooding events: 1) Random Forest (RF); 2) eXtreme Gradient Boosting (XGBoost); 3) K Nearest Neighbor (KNN); and 4) Naïve Bayes (NB). We estimate flooding probability based on the relationship between flood inundation events and their contributing factors. Flood-plain maps by Toronto and Region Conservation Authority (TRCA) are used to generate flood and non-flood locations as a basis for training (70% of samples) and validating (30% of samples) ML models. We use the Area-Under Receiver Operating Characteristic (AUROC) curve to evaluate the prediction results of ML models. All four models show a high level of accuracy higher than 95%. Our results demonstrate public transit systems near major river channels are highly susceptible to floods which corroborated with historical flooding incidents in 2013 and 2018. The outcome of the study can be helpful to enhance the resilience of public transit systems in the city of Toronto and can facilitate evidence-based planning and policy to make cities more sustainable, livable, and resilient against flood hazards.;;;https://dl.acm.org/doi/10.1145/3486626.3493438;;;Systems AND Control
REFIT: A Unified Watermark Removal Framework For Deep Learning Systems With Limited Data;;;['Xinyun Chen', 'Wenxiao Wang', 'Chris Bender', 'Yiming Ding', 'Ruoxi Jia', 'Bo Li', 'Dawn Song'];;;May 2021;;;ASIA CCS '21: Proceedings of the 2021 ACM Asia Conference on Computer and Communications Security;;;Training deep neural networks from scratch could be computationally expensive and requires a lot of training data. Recent work has explored different watermarking techniques to protect the pre-trained deep neural networks from potential copyright infringements. However, these techniques could be vulnerable to watermark removal attacks. In this work, we propose REFIT, a unified watermark removal framework based on fine-tuning, which does not rely on the knowledge of the watermarks, and is effective against a wide range of watermarking schemes. In particular, we conduct a comprehensive study of a realistic attack scenario where the adversary has limited training data, which has not been emphasized in prior work on attacks against watermarking schemes. To effectively remove the watermarks without compromising the model functionality under this weak threat model, we propose two techniques that are incorporated into our fine-tuning framework: (1) an adaption of the elastic weight consolidation (EWC) algorithm, which is originally proposed for mitigating the catastrophic forgetting phenomenon; and (2) unlabeled data augmentation (AU), where we leverage auxiliary unlabeled data from other sources. Our extensive evaluation shows the effectiveness of REFIT against diverse watermark embedding schemes. In particular, both EWC and AU significantly decrease the amount of labeled training data needed for effective watermark removal, and the unlabeled data samples used for AU do not necessarily need to be drawn from the same distribution as the benign data for model evaluation. The experimental results demonstrate that our fine-tuning based watermark removal attacks could pose real threats to the copyright of pre-trained models, and thus highlight the importance of further investigating the watermarking problem and proposing more robust watermark embedding schemes against the attacks.;;;https://dl.acm.org/doi/10.1145/3433210.3453079;;;Systems AND Control
Learning Recommender Systems with Implicit Feedback via Soft Target Enhancement;;;['Mingyue Cheng', 'Fajie Yuan', 'Qi Liu', 'Shenyang Ge', 'Zhi Li', 'Runlong Yu', 'Defu Lian', 'Senchao Yuan', 'Enhong Chen'];;;July 2021;;;SIGIR '21: Proceedings of the 44th International ACM SIGIR Conference on Research and Development in Information Retrieval;;;One-hot encoder accompanied by a softmax loss has become the default configuration to deal with the multiclass problem, and is also prevalent in deep learning (DL) based recommender systems (RS). The standard learning process of such methods is to fit the model outputs to a one-hot encoding of the ground truth, referred to as the hard target. However, it is known that these hard targets largely ignore the ambiguity of unobserved feedback in RS, and thus may lead to sub-optimal generalization performance. In this work, we propose SoftRec, a new RS optimization framework to enhance item recommendation. The core idea is that we add additional supervisory signals - well-designed soft targets - for each instance so as to better guide the recommender learning. Meanwhile, we carefully investigate the impacts of specific soft target distributions by instantiating the SoftRec with a series of strategies, including item-based, user-based, and model-based. To verify the effectiveness of SoftRec, we conduct extensive experiments on two public recommendation datasets by using various deep recommendation architectures. The experimental results show that our methods achieve superior performance compared with the standard optimization approaches. Moreover, SoftRec could also exhibit strong performance in cold-start scenarios where user-item interaction has higher sparsity.;;;https://dl.acm.org/doi/10.1145/3404835.3462863;;;Systems AND Control
Grid-Side Energy Storage Configuration System Based on Adaptive Particle Swarm Algorithm;;;['Yu Li', 'Yiqian Sun', 'Changsheng Su', 'Heng Wang', 'Xiaolong Guo', 'Guixing Yang', 'Zheng Hua'];;;October 2021;;;AIAM2021: 2021 3rd International Conference on Artificial Intelligence and Advanced Manufacture;;;The demand for electricity continues to grow, so higher requirements are placed on the construction of the power grid. At present, energy storage(ES) technology is mainly used in power generation systems and power distribution equipment. In order to meet the power supply requirements and ensure the power quality and safety, stable supply and other conditions, the transmission and distribution links must be optimized to ensure the balance of supply and demand. Therefore, based on this purpose, this paper studies the grid-side ES configuration system from the adaptive particle swarm algorithm(APWA). This paper mainly uses the experimental analysis method and data collection method to carry out the corresponding research on the adaptive particle swarm and grid ES configuration system. The experimental results show that the network loss cost is controlled at about 10,000 yuan in the APWA. Its loss is lower than other algorithms. Therefore, the APWA can be used for calculation and research in ES control.;;;https://dl.acm.org/doi/10.1145/3495018.3495527;;;Systems AND Control
Mitigating Gender Bias in Captioning Systems;;;['Ruixiang Tang', 'Mengnan Du', 'Yuening Li', 'Zirui Liu', 'Na Zou', 'Xia Hu'];;;April 2021;;;WWW '21: Proceedings of the Web Conference 2021;;;Image captioning has made substantial progress with huge supporting image collections sourced from the web. However, recent studies have pointed out that captioning datasets, such as COCO, contain gender bias found in web corpora. As a result, learning models could heavily rely on the learned priors and image context for gender identification, leading to incorrect or even offensive errors. To encourage models to learn correct gender features, we reorganize the COCO dataset and present two new splits COCO-GB V1 and V2 datasets where the train and test sets have different gender-context joint distribution. Models relying on contextual cues will suffer from huge gender prediction errors on the anti-stereotypical test data. Benchmarking experiments reveal that most captioning models learn gender bias, leading to high gender prediction errors, especially for women. To alleviate the unwanted bias, we propose a new Guided Attention Image Captioning model (GAIC) which provides self-guidance on visual attention to encourage the model to capture correct gender visual evidence. Experimental results validate that GAIC can significantly reduce gender prediction errors with a competitive caption quality. Our codes and the designed benchmark datasets are available at https://github.com/datamllab/Mitigating_Gender_Bias_In_Captioning_System.;;;https://dl.acm.org/doi/10.1145/3442381.3449950;;;Systems AND Control
