title;;;authors;;;date;;;source;;;abstract;;;link;;;category
Component-based design of multi-objective evolutionary algorithms using the Tigon optimization library;;;['João A. Duro', 'Daniel C. Oara', 'Ambuj K. Sriwastava', 'Yiming Yan', 'Shaul Salomon', 'Robin C. Purshouse'];;;July 2021;;;GECCO '21: Proceedings of the Genetic and Evolutionary Computation Conference Companion;;;Multi-objective optimization problems involve several conflicting objectives that have to be optimized simultaneously. Generating a complete Pareto-optimal front (POF) can be computationally expensive or even infeasible, and for that reason there has been an enormous interest in using multi-objective evolutionary algorithms (MOEAs), which are known to generate a good approximation of the POF. MOEAs can be difficult to implement, and even for experienced optimization experts it can be a very time consuming task. For this reason several optimization libraries exist in the literature, providing off-the-shelf access to the most popular MOEAs. Some optimization libraries also provide a framework to design MOEAs. However, existing frameworks can be too stringent and do not provide sufficient flexibility for the design of more sophisticated MOEAs. To address this, a recently proposed optimization library, known as Tigon, features a component-based framework for the design of MOEAs with a focus on flexibility and re-usability. This paper demonstrates the generality of this new framework by showing how to implement different types of MOEAs, covering several paradigms in evolutionary computation. The work in this paper serves as a guide for researchers, and others alike, to build their own MOEAs by using the Tigon optimization library.;;;https://dl.acm.org/doi/10.1145/3449726.3463194;;;Software AND Engineering
EvoSpex: An Evolutionary Algorithm for Learning Postconditions;;;['Facundo Molina', 'Pablo Ponzio', 'Nazareno Aguirre', 'Marcelo Frias'];;;May 2021;;;ICSE '21: Proceedings of the 43rd International Conference on Software Engineering;;;Software reliability is a primary concern in the construction of software, and thus a fundamental component in the definition of software quality. Analyzing software reliability requires a specification of the intended behavior of the software under analysis, and at the source code level, such specifications typically take the form of assertions. Unfortunately, software many times lacks such specifications, or only provides them for scenario-specific behaviors, as assertions accompanying tests. This issue seriously diminishes the analyzability of software with respect to its reliability. In this paper, we tackle this problem by proposing a technique that, given a Java method, automatically produces a specification of the method's current behavior, in the form of postcondition assertions. This mechanism is based on generating executions of the method under analysis to obtain valid pre/post state pairs, mutating these pairs to obtain (allegedly) invalid ones, and then using a genetic algorithm to produce an assertion that is satisfied by the valid pre/post pairs, while leaving out the invalid ones. The technique, which targets in particular methods of reference-based class implementations, is assessed on a benchmark of open source Java projects, showing that our genetic algorithm is able to generate post-conditions that are stronger and more accurate, than those generated by related automated approaches, as evaluated by an automated oracle assessment tool. Moreover, our technique is also able to infer an important part of manually written rich postconditions in verified classes, and reproduce contracts for methods whose class implementations were automatically synthesized from specifications.;;;https://dl.acm.org/doi/10.1109/ICSE43902.2021.00112;;;Software AND Engineering
Improving test case generation for REST APIs through hierarchical clustering;;;['Dimitri Stallenberg', 'Mitchell Olsthoorn', 'Annibale Panichella'];;;November 2021;;;ASE '21: Proceedings of the 36th IEEE/ACM International Conference on Automated Software Engineering;;;With the ever-increasing use of web APIs in modern-day applications, it is becoming more important to test the system as a whole. In the last decade, tools and approaches have been proposed to automate the creation of system-level test cases for these APIs using evolutionary algorithms (EAs). One of the limiting factors of EAs is that the genetic operators (crossover and mutation) are fully randomized, potentially breaking promising patterns in the sequences of API requests discovered during the search. Breaking these patterns has a negative impact on the effectiveness of the test case generation process. To address this limitation, this paper proposes a new approach that uses Agglomerative Hierarchical Clustering (AHC) to infer a linkage tree model, which captures, replicates, and preserves these patterns in new test cases. We evaluate our approach, called LT-MOSA, by performing an empirical study on 7 real-world benchmark applications w.r.t. branch coverage and real-fault detection capability. We also compare LT-MOSA with the two existing state-of-the-art white-box techniques (MIO, MOSA) for REST API testing. Our results show that LT-MOSA achieves a statistically significant increase in test target coverage (i.e., lines and branches) compared to MIO and MOSA in 4 and 5 out of 7 applications, respectively. Furthermore, LT-MOSA discovers 27 and 18 unique real-faults that are left undetected by MIO and MOSA, respectively.;;;https://dl.acm.org/doi/10.1109/ASE51524.2021.9678586;;;Software AND Engineering
JEST: N+1-version differential testing of both Javascript engines and specification;;;['Jihyeok Park', 'Seungmin An', 'Dongjun Youn', 'Gyeongwon Kim', 'Sukyoung Ryu'];;;May 2021;;;ICSE '21: Proceedings of the 43rd International Conference on Software Engineering: Companion Proceedings;;;Modern programming follows the continuous integration (CI) and continuous deployment (CD) approach rather than the traditional waterfall model. Even the development of modern programming languages uses the CI/CD approach to swiftly provide new language features and to adapt to new development environments. Unlike in the conventional approach, in the modern CI/CD approach, a language specification is no more the oracle of the language semantics because both the specification and its implementations (interpreters or compilers) can co-evolve. In this setting, both the specification and implementations may have bugs, and guaranteeing their correctness is non-trivial. In this paper, we propose a novel N+1-version differential testing to resolve the problem. Unlike the traditional differential testing, our approach consists of three steps: 1) to automatically synthesize programs guided by the syntax and semantics from a given language specification, 2) to generate conformance tests by injecting assertions to the synthesized programs to check their final program states, 3) to detect bugs in the specification and implementations via executing the conformance tests on multiple implementations, and 4) to localize bugs on the specification using statistical information. We actualize our approach for the JavaScript programming language via JEST, which performs N+1-version differential testing for modern JavaScript engines and ECMAScript, the language specification describing the syntax and semantics of JavaScript in a natural language. We evaluated JEST with four JavaScript engines that support all modern JavaScript language features and the latest version of ECMAScript (ES11, 2020). JEST automatically synthesized 1,700 programs that covered 97.78% of syntax and 87.70% of semantics from ES11. Using the assertion-injected JavaScript programs, it detected 44 engine bugs in four different engines and 27 specification bugs in ES11.;;;https://dl.acm.org/doi/10.1109/ICSE-Companion52605.2021.00065;;;Software AND Engineering
Does Search Engine Optimization come along with high-quality content?: A comparison between optimized and non-optimized health-related web pages;;;['Sebastian Schultheiß', 'Helena Häußler', 'Dirk Lewandowski'];;;March 2022;;;CHIIR '22: Proceedings of the 2022 Conference on Human Information Interaction and Retrieval;;;Searching for medical information is both a common and important activity since it influences decisions people make about their healthcare. Using search engine optimization (SEO), content producers seek to increase the visibility of their content. SEO is more likely to be practiced by commercially motivated content producers such as pharmaceutical companies than by non-commercial providers such as governmental bodies. In this study, we ask whether content quality correlates with the presence or absence of SEO measures on a web page. We conducted a user study in which N = 61 participants comprising laypeople as well as experts in health information assessment evaluated health-related web pages classified as either optimized or non-optimized. The subjects rated the expertise of non-optimized web pages as higher than the expertise of optimized pages, justifying their appraisal by the more competent and reputable appearance of non-optimized pages. In addition, comments about the website operators of the non-optimized pages were exclusively positive, while optimized pages tended to receive positive as well as negative assessments. We found no differences between the ratings of laypeople and experts. Since non-optimized, but high-quality content may be outranked by optimized content of lower quality, trusted sources should be prioritized in rankings.;;;https://dl.acm.org/doi/10.1145/3498366.3505811;;;Software AND Engineering
Mining Domain Terminologies Using Search Engine's Query Log;;;['Weijian Ni', 'Tong Liu', 'Qingtian Zeng', 'Nengfu Xie'];;;None;;;ACM Transactions on Asian and Low-Resource Language Information Processing;;;Domain terminologies are a basic resource for various natural language processing tasks. To automatically discover terminologies for a domain of interest, most traditional approaches mostly rely on a domain-specific corpus given in advance; thus, the performance of traditional approaches can only be guaranteed when collecting a high-quality domain-specific corpus, which requires extensive human involvement and domain expertise. In this article, we propose a novel approach that is capable of automatically mining domain terminologies using search engine's query log—a type of domain-independent corpus of higher availability, coverage, and timeliness than a manually collected domain-specific corpus. In particular, we represent query log as a heterogeneous network and formulate the task of mining domain terminology as transductive learning on the heterogeneous network. In the proposed approach, the manifold structure of domain-specificity inherent in query log is captured by using a novel network embedding algorithm and further exploited to reduce the need for the manual annotation efforts for domain terminology classification. We select Agriculture and Healthcare as the target domains and experiment using a real query log from a commercial search engine. Experimental results show that the proposed approach outperforms several state-of-the-art approaches.;;;https://dl.acm.org/doi/10.1145/3462327;;;Software AND Engineering
Architecting Internet of Things Systems with Blockchain: A Catalog of Tactics;;;['Wendy Yánez', 'Rami Bahsoon', 'Yuqun Zhang', 'Rick Kazman'];;;None;;;ACM Transactions on Software Engineering and Methodology;;;Blockchain offers a distributed ledger to record data collected from Internet of Thing (IoT) devices as immutable and tamper-proof transactions and securely shared among authorized participants in a Peer-to-Peer (P2P) network. Despite the growing interest in using blockchain for securing IoT systems, there is a general lack of systematic research and comprehensive review of the design issues on the integration of blockchain and IoT from the software architecture perspective. This article presents a catalog of architectural tactics for the design of IoT systems supported by blockchain as a result of a Systematic Literature Review (SLR) on IoT and blockchain to extract the commonly reported quality attributes, design decisions, and relevant architectural tactics for the architectural design of this category of systems. Our findings are threefold:<?brk?> (i) identification of security, scalability, performance, and interoperability as the commonly reported quality attributes; (ii) a catalog of twelve architectural tactics for the design of IoT systems supported by blockchain; and (iii) gaps in research that include tradeoffs among quality attributes and identified tactics. These tactics might provide architects and designers with different options when searching for an optimal architectural design that meets the quality attributes of interest and constraints of a system.;;;https://dl.acm.org/doi/10.1145/3442412;;;Software AND Engineering
OwlEyes-online: a fully automated platform for detecting and localizing UI display issues;;;['Yuhui Su', 'Zhe Liu', 'Chunyang Chen', 'Junjie Wang', 'Qing Wang'];;;August 2021;;;ESEC/FSE 2021: Proceedings of the 29th ACM Joint Meeting on European Software Engineering Conference and Symposium on the Foundations of Software Engineering;;;Graphical User Interface (GUI) provides visual bridges between software apps and end users. However, due to the compatibility of software or hardware, UI display issues such as text overlap, blurred screen, image missing always occur during GUI rendering on different devices. Because these UI display issues can be found directly by human eyes, in this paper, we implement an online UI display issue detection tool OwlEyes-Online, which provides a simple and easy-to-use platform for users to realize the automatic detection and localization of UI display issues. The OwlEyes-Online can automatically run the app and get its screenshots and XML files, and then detect the existence of issues by analyzing the screenshots. In addition, OwlEyes-Online can also find the detailed area of the issue in the given screenshots to further remind developers. Finally, OwlEyes-Online will automatically generate test reports with UI display issues detected in app screenshots and send them to users. The OwlEyes-Online was evaluated and proved to be able to accurately detect UI display issues. Tool Link: http://www.owleyes.online:7476 Github Link: https://github.com/franklinbill/owleyes Demo Video Link: https://youtu.be/002nHZBxtCY;;;https://dl.acm.org/doi/10.1145/3468264.3473109;;;Software AND Engineering
User and System Stories: An Agile Approach for Managing Requirements in AOSE;;;['Sebastian Rodriguez', 'John Thangarajah', 'Michael Winikoff'];;;May 2021;;;AAMAS '21: Proceedings of the 20th International Conference on Autonomous Agents and MultiAgent Systems;;;The agile software development life cycle is widely used in industry today due to its highly flexible and iterative processes that facilitate rapid prototyping. There has been recent work in bringing concepts and processes from agile methodologies to agent-oriented software engineering (AOSE). We contribute to this effort by presenting in this paper a novel approach to capturing requirements of agent systems in AOSE using and extending agile concepts. In this paper, we propose to adopt and extend the well-known concept of User Stories to facilitate the development of agent systems. We introduce a novel concept, System Story, that defines requirements from the perspective of the system. These System Stories are refinements of User Stories and provide more intuitive mappings to agent concepts in the design and implementation. We show how our approach allows better traceability of requirements between stories and the different software development artifacts. We validate our proposal with a feature-based comparison to recent related work, and a preliminary user evaluation based on a drone simulation of a simple search and rescue case study.;;;https://dl.acm.org/doi/10.5555/3463952.3464076;;;Software AND Engineering
An Empirical Examination of the Impact of Bias on Just-in-time Defect Prediction;;;['Jiri Gesi', 'Jiawei Li', 'Iftekhar Ahmed'];;;October 2021;;;ESEM '21: Proceedings of the 15th ACM / IEEE International Symposium on Empirical Software Engineering and Measurement (ESEM);;;Background: Just-In-Time (JIT) defect prediction models predict if a commit will introduce defects in the future. DeepJIT and CC2Vec are two state-of-the-art JIT Deep Learning (DL) techniques. Usually, defect prediction techniques are evaluated, treating all training data equally. However, data is usually imbalanced not only in terms of the overall class label (e.g., defect and non-defect) but also in terms of characteristics such as File Count, Edit Count, Multiline Comments, Inward Dependency Sum etc. Prior research has investigated the impact of class imbalance on prediction technique's performance but not the impact of imbalance of other characteristics. Aims: We aim to explore the impact of different commit related characteristic's imbalance on DL defect prediction. Method: We investigated different characteristic's impact on the overall performance of DeepJIT and CC2Vec. We also propose a Siamese network based few-shot learning framework for JIT defect prediction (SifterJIT) combining Siamese network and DeepJIT. Results: Our results show that DeepJIT and CC2Vec lose out on the performance by around 20% when trained and tested on imbalanced data. However, SifterJIT can outperform state-of-the-art DL techniques with an average of 8.65% AUC score, 11% precision, and 6% F1-score improvement. Conclusions: Our results highlight that dataset imbalanced in terms of commit characteristics can significantly impact prediction performance, and few-shot learning based techniques can help alleviate the situation.;;;https://dl.acm.org/doi/10.1145/3475716.3475791;;;Software AND Engineering
Using static analysis to address microservice architecture reconstruction;;;['Vincent Bushong', 'Dipta Das', 'Abdullah Al Maruf', 'Tomas Cerny'];;;November 2021;;;ASE '21: Proceedings of the 36th IEEE/ACM International Conference on Automated Software Engineering;;;Microservice design offers many advantages for enterprise applications, including increased scalability and faster deployment times. Microservices' independence from one another in development and deployment provides these advantages. This separation, however, results in the absence of a centralized view of the application's functionality, and each microservice's data model is isolated and replicated. As a result, it has the potential to deviate from the architectural design's original intent. To address this, we offer a method for analyzing a microservice mesh and generating a communication diagram, context map, and microservice-specific limited contexts using static code analysis.;;;https://dl.acm.org/doi/10.1109/ASE51524.2021.9678749;;;Software AND Engineering
Sustainable Solving: Reducing The Memory Footprint of IFDS-Based Data Flow Analyses Using Intelligent Garbage Collection;;;['Steven Arzt'];;;May 2021;;;ICSE '21: Proceedings of the 43rd International Conference on Software Engineering;;;Static data flow analysis is an integral building block for many applications, ranging from compile-time code optimization to security and privacy analysis. When assessing whether a mobile app is trustworthy, for example, analysts need to identify which of the user's personal data is sent to external parties such as the app developer or cloud providers. Since accessing and sending data is usually done via API calls, tracking the data flow between source and sink API is often the method of choice. Precise algorithms such as IFDS help reduce the number of false positives, but also introduce significant performance penalties. With its fixpoint iteration over the program's entire exploded supergraph, IFDS is particularly memory-intensive, consuming hundreds of megabytes or even several gigabytes for medium-sized apps. In this paper, we present a technique called CleanDroid for reducing the memory footprint of a precise IFDS-based data flow analysis and demonstrate its effectiveness in the popular FlowDroid open-source data flow solver. CleanDroid efficiently removes edges from the path edge table used for the IFDS fixpoint iteration without affecting termination. As we show on 600 real-world Android apps from the Google Play Store, CleanDroid reduces the average per-app memory consumption by around 63% to 78%. At the same time, CleanDroid speeds up the analysis by up to 66%.;;;https://dl.acm.org/doi/10.1109/ICSE43902.2021.00102;;;Software AND Engineering
JEST: N+1-version Differential Testing of Both JavaScript Engines and Specification;;;['Jihyeok Park', 'Seungmin An', 'Dongjun Youn', 'Gyeongwon Kim', 'Sukyoung Ryu'];;;May 2021;;;ICSE '21: Proceedings of the 43rd International Conference on Software Engineering;;;Modern programming follows the continuous integration (CI) and continuous deployment (CD) approach rather than the traditional waterfall model. Even the development of modern programming languages uses the CI/CD approach to swiftly provide new language features and to adapt to new development environments. Unlike in the conventional approach, in the modern CI/CD approach, a language specification is no more the oracle of the language semantics because both the specification and its implementations (interpreters or compilers) can co-evolve. In this setting, both the specification and implementations may have bugs, and guaranteeing their correctness is non-trivial. In this paper, we propose a novel N+1-version differential testing to resolve the problem. Unlike the traditional differential testing, our approach consists of three steps: 1) to automatically synthesize programs guided by the syntax and semantics from a given language specification, 2) to generate conformance tests by injecting assertions to the synthesized programs to check their final program states, 3) to detect bugs in the specification and implementations via executing the conformance tests on multiple implementations, and 4) to localize bugs on the specification using statistical information. We actualize our approach for the JavaScript programming language via JEST, which performs N+1-version differential testing for modern JavaScript engines and ECMAScript, the language specification describing the syntax and semantics of JavaScript in a natural language. We evaluated JEST with four JavaScript engines that support all modern JavaScript language features and the latest version of ECMAScript (ES11, 2020). JEST automatically synthesized 1,700 programs that covered 97.78% of syntax and 87.70% of semantics from ES11. Using the assertion-injected JavaScript programs, it detected 44 engine bugs in four different engines and 27 specification bugs in ES11.;;;https://dl.acm.org/doi/10.1109/ICSE43902.2021.00015;;;Software AND Engineering
Motivating complexity understanding by profiling energy usage;;;['Joshua B. Gross', 'Daniel Jacoby', 'Kevin Coogan', 'Aaron Helman'];;;October 2021;;;Onward! 2021: Proceedings of the 2021 ACM SIGPLAN International Symposium on New Ideas, New Paradigms, and Reflections on Programming and Software;;;Computer science and software engineering students are typically taught to evaluate resource use in terms of time complexity. Developers use asymptotic analysis to compare algorithms by calculating how time grows as a function of input size. However, two factors have limited traditional models of complexity as pedagogical tools. First, modern systems are so fast that even relatively inefficient algorithms can quickly process large sets of data. Second, analysis is not universally engaging; only some students care about efficiency for the sake of efficiency. Our project proposes using measurements of energy consumption and the concomitant environmental impact to better engage students with efficiency and its implications.   Since current students have a strong level of concern about environmental consequences, we believe energy usage data will be more concrete and motivating than differences in time and will deepen the appreciation students have for computational complexity by using real-world measurements and by tying energy usage to climate change. We also believe that these future software engineers will be better equipped to contribute to the field by understanding the broader impact of software choices and resource usage. This approach is meant to augment and give meaning to traditional measurements of computational complexity, rather than supplant them.;;;https://dl.acm.org/doi/10.1145/3486607.3486752;;;Software AND Engineering
A Deeper Investigation of the Importance of Wikipedia Links to Search Engine Results;;;['Nicholas Vincent', 'Brent Hecht'];;;None;;;Proceedings of the ACM on Human-Computer Interaction;;;A growing body of work has highlighted the important role that Wikipedia's volunteer-created content plays in helping search engines achieve their core goal of addressing the information needs of hundreds of millions of people. In this paper, we report the results of an investigation into the incidence of Wikipedia links in search engine results pages (SERPs). Our results extend prior work by considering three U.S. search engines, simulating both mobile and desktop devices, and using a spatial analysis approach designed to study modern SERPs that are no longer just "ten blue links". We find that Wikipedia links are extremely common in important search contexts, appearing in 67-84% of desktop SERPs for common and trending queries, but less often for medical queries. Furthermore, we observe that Wikipedia links often appear in "Knowledge Panel" SERP elements and are in positions visible to users without scrolling, although Wikipedia appears less often and in less prominent positions on mobile devices. Our findings reinforce the complementary notions that (1) Wikipedia content and research has major impact outside of the Wikipedia domain and (2) powerful technologies like search engines are highly reliant on free content created by volunteers.;;;https://dl.acm.org/doi/10.1145/3449078;;;Software AND Engineering
ExecutionManager: a software system to control execution of third-party software that performs network computations;;;['Henry L. Carscadden', 'Lucas Machi', 'Aparna Kishore', 'Chris J. Kuhlman', 'Dustin Machi', 'S. S. Ravi'];;;December 2021;;;WSC '21: Proceedings of the Winter Simulation Conference;;;We describe a software system called ExecutionManager (abbreviated EM) that controls the execution of third-party software (TPS) for analyzing networks. Based on a configuration file that contains a specification for the execution of each TPS, the system launches any number of stand-alone TPS codes, if the projected execution time and the graph size are within user-imposed limits. A system capability is to estimate the running time of a TPS code on a given network through regression analysis, to support execution decision-making by EM. We demonstrate the usefulness of EM in generating network structure parameters and distributions, and in extracting meta-data information from these results. We evaluate its performance on directed and undirected, simple and multi-edge graphs that range in size over seven orders of magnitude in numbers of edges, up to 1.5 billion edges. The software system is part of a cyberinfrastructure called net.science for network science.;;;https://dl.acm.org/doi/10.5555/3522802.3522851;;;Software AND Engineering
Morphy: Software Defined Charge Storage for the IoT;;;['Fan Yang', 'Ashok Samraj Thangarajan', 'Sam Michiels', 'Wouter Joosen', 'Danny Hughes'];;;November 2021;;;SenSys '21: Proceedings of the 19th ACM Conference on Embedded Networked Sensor Systems;;;Recent innovations in energy harvesting promise extended operational life and reduced maintenance costs for the next generation of Internet of Things (IoT) platforms. However, energy management in these platforms remains problematic due to dynamism in energy supply and demand, inefficiency in storing and converting energy and a lack of per-task charge isolation. This paper tackles this problem by proposing a software defined charge storage module called Morphy, which combines a polymorphic capacitor array with intelligent power management software. Morphy delivers energy to application tasks in a flexible, efficient, and isolated manner. Morphy provides two software extensions to the Operating System scheduler: the energy semaphore blocks the execution of tasks until sufficient charge is available to safely run them, and the energy watchdog monitors and mitigates energy management bugs. We have realized a prototype of Morphy with the hardware form factor of a standard 9V (PP3) battery package and a software library that integrates with the FreeRTOS scheduler. Our evaluation shows that, in comparison to standard energy storage and management approaches, our prototype reaches an operational voltage more quickly, sustains operation longer in the case of power failure and effectively isolates charge storage for dedicated tasks with minimal compute, memory and energy overhead.;;;https://dl.acm.org/doi/10.1145/3485730.3485947;;;Software AND Engineering
HSAACE: Design a Cloud Platform Health Status Assessment Application to Support Continuous Evolution of Assessment Capabilities;;;['Yuzhu Hu', 'Yunxuan Wang'];;;January 2022;;;ICSIM '22: Proceedings of the 2022 5th International Conference on Software Engineering and Information Management;;;None;;;https://dl.acm.org/doi/10.1145/3520084.3520105;;;Software AND Engineering
The four dimensions of Variability and their impact on MBPLE: How to approach variability in the development of aircraft product lines at Airbus;;;['Marco Forlingieri'];;;February 2022;;;VaMoS '22: Proceedings of the 16th International Working Conference on Variability Modelling of Software-Intensive Systems;;;The development of complex systems such as aircraft product lines requires the support of advanced modeling methodologies such as Model-Based Systems Engineering (MBSE) and Product-Line Engineering (PLE). To enable the development of such complex product lines, Airbus is adopting the combination of MBSE and PLE, a method previously applied in other industries and known as Model-Based Product Line Engineering (MBPLE). In adopting MBPLE it is necessary to understand the type of constraints that influences the definition of variability within a development program or project. This paper proposes four different dimensions of variability which facilitate and guide the application of MBPLE at Airbus but that can also be extended to other industries and organizations. Those four dimensions, namely Co-Variability in product, manufacturing and services, Variability in development lifecycle, Variability in layers of abstraction, and Variability in system hierarchy levels, are first described. Afterward, their impact on the MBPLE method steps, namely “Define Product Line Feature Models”, “Define Product Line Assets”, “Select Member Product Feature Configuration” and “Derive Member Product Assets”, is analyzed with the support of an Airbus example.;;;https://dl.acm.org/doi/10.1145/3510466.3511275;;;Software AND Engineering
DeepPayload: Black-box Backdoor Attack on Deep Learning Models through Neural Payload Injection;;;['Yuanchun Li', 'Jiayi Hua', 'Haoyu Wang', 'Chunyang Chen', 'Yunxin Liu'];;;May 2021;;;ICSE '21: Proceedings of the 43rd International Conference on Software Engineering;;;Deep learning models are increasingly used in mobile applications as critical components. Unlike the program bytecode whose vulnerabilities and threats have been widely-discussed, whether and how the deep learning models deployed in the applications can be compromised are not well-understood since neural networks are usually viewed as a black box. In this paper, we introduce a highly practical backdoor attack achieved with a set of reverse-engineering techniques over compiled deep learning models. The core of the attack is a neural conditional branch constructed with a trigger detector and several operators and injected into the victim model as a malicious payload. The attack is effective as the conditional logic can be flexibly customized by the attacker, and scalable as it does not require any prior knowledge from the original model. We evaluated the attack effectiveness using 5 state-of-the-art deep learning models and real-world samples collected from 30 users. The results demonstrated that the injected backdoor can be triggered with a success rate of 93.5%, while only brought less than 2ms latency overhead and no more than 1.4% accuracy decrease. We further conducted an empirical study on real-world mobile deep learning apps collected from Google Play. We found 54 apps that were vulnerable to our attack, including popular and security-critical ones. The results call for the awareness of deep learning application developers and auditors to enhance the protection of deployed models.;;;https://dl.acm.org/doi/10.1109/ICSE43902.2021.00035;;;Software AND Engineering
Lyzeli: a tool for identifying the clues in survey research data;;;['João Pedro Rodrigues', 'Nabor Mendonça', 'Ivan Machado'];;;September 2021;;;SBES '21: Proceedings of the XXXV Brazilian Symposium on Software Engineering;;;Survey research is one of the most used empirical research methods, and it is a means to contribute to theory development. A survey can be exploratory, descriptive, or explanatory. Whatever the objective, it will generate data that may support the construction of a theory or validate it. However, researchers must carefully evaluate data so they can transform them into useful information for science. Little is said about how complex and susceptible to human failures this process can be. We note that all the data analysis work is still highly manual and exhausting for the researcher, who is not always qualified to perform data analysis and, sometimes, can make mistakes in this process, inserting wrong numbers or calculating something wrong. Some existing tools can support this process but do not specifically focus on analyzing survey responses, combining valuable qualitative and quantitative analysis of responses. In this study, we introduce Lyzeli, a tool designed to assist researchers in analyzing and correlating survey responses. The proposed tool aims to deliver automatic detection of question types, sentiment analysis of responses, data filtering, word cloud, word count, graphics, codification for open-based questions answers.  Tool Demonstration: https://youtu.be/e2w4TfhlxBY;;;https://dl.acm.org/doi/10.1145/3474624.3476018;;;Software AND Engineering
Combining domain expert knowledge and machine learning for the identification of error prone files;;;['Piyush Korlepara', 'Marios Grigoriou', 'Kostas Kontogiannis', 'Chris Brealey', 'Alberto Giammaria'];;;November 2021;;;CASCON '21: Proceedings of the 31st Annual International Conference on Computer Science and Software Engineering;;;Identifying as early as possible fault prone modules in order to facilitate continuous delivery in large software systems, has been an area where significant attention has been paid over the past few years. Recent efforts consider source code metrics and process metrics for training machine learning models to predict whether a software source code file is fault prone or not. In such prediction frameworks the accuracy of the trained model relies heavily on the features selected and the profiles of the metrics used for training the model which are unique to each system. Furthermore, these models act as black-boxes, where the end-user does not know how a specific prediction was reached. In this paper, we propose an approach which allows for domain expert knowledge to be combined with machine learning in order to yield fault-proneness prediction models that both exhibit high levels of recall and at the same time are able to provide explanations to the developers as to how and why these predictions were reached. For this paper we apply two rule-based inferencing techniques namely, Fuzzy reasoning, and Markov Logic Networks. The main contribution of this work is that it allows for expert developers to identify in the form of if-then rules domain logic that pertains to the fault-proneness of a source code file in the specific system being analysed. Results obtained from 19 open source systens indicate that MLNs perform better than Fuzzy Logic models and that project-customized rules achieve better results than generic rules. Furthermore, results indicate that its possible to compile a common set of rules that yields consistently acceptable results across different projects.;;;https://dl.acm.org/doi/10.5555/3507788.3507810;;;Software AND Engineering
Bug Localization in Model-Based Systems in the Wild;;;['Lorena Arcega', 'Jaime Font', 'Øystein Haugen', 'Carlos Cetina'];;;None;;;ACM Transactions on Software Engineering and Methodology;;;The companies that have adopted the Model-Driven Engineering (MDE) paradigm have the advantage of working at a high level of abstraction. Nevertheless, they have the disadvantage of the lack of tools available to perform bug localization at the model level. In addition, in an MDE context, a bug can be related to different MDE artefacts, such as design-time models, model transformations, or run-time models. Starting the bug localization in the wrong place or with the wrong tool can lead to a result that is unsatisfactory. We evaluate how to apply the existing model-based approaches in order to mitigate the effect of starting the localization in the wrong place. We also take into account that software engineers can refine the results at different stages. In our evaluation, we compare different combinations of the application of bug localization approaches and human refinement. The combination of our approaches plus manual refinement obtains the best results. We performed a statistical analysis to provide evidence of the significance of the results. The conclusions obtained from this evaluation are: humans have to be involved at the right time in the process (or results can even get worse), and artefact-independence can be achieved without worsening the results.;;;https://dl.acm.org/doi/10.1145/3472616;;;Software AND Engineering
RM3: A Risk Management Framework For IT Project Success;;;['Paulo Roberto Martins de Andrade', 'Samira Sadaoui'];;;October 2021;;;CSSE '21: Proceedings of the 4th International Conference on Computer Science and Software Engineering;;;Risk Management (RM) is critical for projects’ success as it can predict undesirable events that may occur. Nevertheless, RM is lacking in industry, especially for projects in the IT sector. For this purpose, our study introduces RM3, a new framework for analyzing and measuring risks to compensate for known and unknown factors affecting the path to the projects’ success. RM3 comprises three primary processes: project complexity analysis, risk analysis, and risk monitoring and control. Based on a robust action-research study, we demonstrate RM3’s feasibility and effectiveness through an actual project within an IT company.;;;https://dl.acm.org/doi/10.1145/3494885.3494922;;;Software AND Engineering
A first look at developers’ live chat on Gitter;;;['Lin Shi', 'Xiao Chen', 'Ye Yang', 'Hanzhi Jiang', 'Ziyou Jiang', 'Nan Niu', 'Qing Wang'];;;August 2021;;;ESEC/FSE 2021: Proceedings of the 29th ACM Joint Meeting on European Software Engineering Conference and Symposium on the Foundations of Software Engineering;;;Modern communication platforms such as Gitter and Slack play an increasingly critical role in supporting software teamwork, especially in open source development.Conversations on such platforms often contain intensive, valuable information that may be used for better understanding OSS developer communication and collaboration. However, little work has been done in this regard. To bridge the gap, this paper reports a first comprehensive empirical study on developers' live chat, investigating when they interact, what community structures look like, which topics are discussed, and how they interact. We manually analyze 749 dialogs in the first phase, followed by an automated analysis of over 173K dialogs in the second phase. We find that developers tend to converse more often on weekdays, especially on Wednesdays and Thursdays (UTC), that there are three common community structures observed, that developers tend to discuss topics such as API usages and errors, and that six dialog interaction patterns are identified in the live chat communities. Based on the findings, we provide recommendations for individual developers and OSS communities, highlight desired features for platform vendors, and shed light on future research directions. We believe that the findings and insights will enable a better understanding of developers' live chat, pave the way for other researchers, as well as a better utilization and mining of knowledge embedded in the massive chat history.;;;https://dl.acm.org/doi/10.1145/3468264.3468562;;;Software AND Engineering
